source1_entity_id	candidate_entity_ids
S1-235705784	S2-117754693,S2-119019224,S2-119170862,S2-121382357,S2-14302008,S2-150242280,S2-173337363,S2-213208828,S2-263979882,S2-270355835,S2-275659184,S2-301993127,S2-302080693,S2-3100768,S2-329849472,S2-329876977,S2-371692381,S2-378867947,S2-384829851,S2-386533183,S2-394669149,S2-401516348,S2-406552281,S2-411934178,S2-421993234,S2-422350822,S2-439149899,S2-466022803,S2-467915892,S2-501936753,S2-506994808,S2-511639010,S2-520395904,S2-535903909,S2-538980944,S2-542492616,S2-546489139,S2-587874439,S2-592966140,S2-600910936,S2-60801197,S2-625158084,S2-628129193,S2-669840093,S2-673023686,S2-691956246,S2-731588087,S2-753298731,S2-756065363,S2-831212679,S2-840058249,S2-852115447,S2-867710047,S2-876721131,S2-889020512,S2-909393104,S2-92226573,S2-922477258,S2-928712830,S2-934820328,S2-939466334,S3-125626052,S3-133832370,S3-150670420,S3-216604482,S3-218300911,S3-233913371,S3-23786571,S3-359226982,S3-406413261,S3-409984544,S3-426315561,S3-435489279,S3-480583214,S3-48376538,S3-489238185,S3-500891336,S3-50096781,S3-516241464,S3-531338730,S3-556236572,S3-661982936,S3-664577720,S3-67092186,S3-755016411,S3-77784220,S3-787242837,S3-788624238,S3-794317013,S3-796763451,S3-809020085,S3-809538711,S3-878559803,S3-887439932,S3-932576516,S3-948392473,S3-950217088,S3-969181489,S3-982286178,S3-993480431
S1-241686597	S2-120277302,S2-121022250,S2-126696845,S2-167444822,S2-172206969,S2-186234756,S2-192291895,S2-262434681,S2-298598251,S2-298971264,S2-364169649,S2-411562167,S2-425032844,S2-426153797,S2-428415426,S2-439161022,S2-453368719,S2-503708237,S2-524230824,S2-533393244,S2-539165500,S2-591601299,S2-608141393,S2-645541404,S2-65360588,S2-691681514,S2-699870056,S2-715384790,S2-728626903,S2-76482952,S2-797854842,S2-804718706,S2-821431553,S2-930372745,S2-94118115,S2-94331298,S2-945688451,S2-98198591,S3-105204608,S3-112273366,S3-1154828,S3-125884276,S3-156154545,S3-171390379,S3-197424002,S3-200192601,S3-209098840,S3-21406286,S3-248366534,S3-253872844,S3-257122208,S3-28300083,S3-287549331,S3-319170875,S3-374407058,S3-415199707,S3-418505190,S3-433106934,S3-462242924,S3-477862710,S3-490847532,S3-508373297,S3-519022184,S3-529807556,S3-539067678,S3-539716111,S3-540362719,S3-586775546,S3-592687590,S3-594660264,S3-624811535,S3-626719936,S3-668003349,S3-702144470,S3-714153749,S3-737989560,S3-746824498,S3-749241401,S3-76149866,S3-767397372,S3-785636015,S3-795044353,S3-797908569,S3-85641377,S3-863919816,S3-888456962,S3-897029674,S3-899046526,S3-914721585,S3-921837125,S3-943010245,S3-951680983,S3-96036271
S1-253986331	S2-170993862,S2-310054217,S2-320720125,S2-51018399,S2-589621879,S2-757487043,S2-919958047,S3-136791093,S3-166171443,S3-291224350,S3-314367132,S3-315528878,S3-489238185,S3-702993589,S3-752002339,S3-838623163,S3-882969357,S3-917146724,S3-973365771,S3-998769872
S1-256480068	S2-102286733,S2-126380926,S2-127649829,S2-133044236,S2-14940734,S2-178246198,S2-182052336,S2-207354807,S2-214087576,S2-215169300,S2-22700931,S2-244869949,S2-245824134,S2-258040459,S2-262860560,S2-270768375,S2-275166302,S2-303840498,S2-317986865,S2-31958613,S2-327312740,S2-344085581,S2-42654222,S2-45039411,S2-476817426,S2-484700872,S2-503829652,S2-532002586,S2-557877194,S2-607605766,S2-647343574,S2-666451268,S2-699778678,S2-703556722,S2-708159493,S2-708410465,S2-712397201,S2-715087879,S2-720057792,S2-735104265,S2-739502348,S2-773617994,S2-774139241,S2-788637934,S2-804627671,S2-811409070,S2-82493242,S2-860465082,S2-898171065,S2-899912281,S2-911358391,S2-945161916,S2-951945362,S2-967438873,S2-970220938,S2-970774230,S2-978867470,S3-115061195,S3-126904122,S3-132067707,S3-166218205,S3-168324608,S3-196565468,S3-221755697,S3-275349290,S3-28430063,S3-287055298,S3-306170136,S3-347732574,S3-38043078,S3-380951818,S3-393744173,S3-403301546,S3-432970517,S3-468236317,S3-5316319,S3-539654779,S3-563754134,S3-576297328,S3-583976138,S3-592073516,S3-604536112,S3-606924459,S3-635741056,S3-672948389,S3-702756807,S3-70460315,S3-713237036,S3-721177356,S3-739100742,S3-747487224,S3-825166358,S3-830387454,S3-830717300,S3-847355378,S3-854469227,S3-920959323,S3-921169035,S3-971463717,S3-973786081
S1-257281473	S2-101750215,S2-153269872,S2-182424411,S2-192696208,S2-214601339,S2-268932954,S2-291991077,S2-29267624,S2-306151879,S2-34050777,S2-346463221,S2-347967135,S2-362222076,S2-390068896,S2-393070864,S2-408507954,S2-448517406,S2-521483083,S2-528257353,S2-532002586,S2-53346181,S2-539943184,S2-543769793,S2-558627355,S2-579106491,S2-603128651,S2-624893674,S2-626546137,S2-626930611,S2-632127605,S2-639231137,S2-669193293,S2-705319605,S2-734833318,S2-744794854,S2-747478411,S2-763018444,S2-789302288,S2-823564452,S2-843741773,S2-864202947,S2-865862485,S2-891142270,S2-894805664,S2-8982199,S2-919842349,S2-921857072,S2-94436932,S2-9550244,S2-956408583,S2-972799572,S2-976112664,S3-101846367,S3-10252582,S3-138876124,S3-143785742,S3-162600859,S3-187059206,S3-21407350,S3-216801390,S3-268916400,S3-279290111,S3-291198047,S3-332936295,S3-337398862,S3-340719059,S3-364787350,S3-389390763,S3-43944619,S3-440130255,S3-4710025,S3-494498146,S3-495347641,S3-573066760,S3-573532210,S3-579084575,S3-649210123,S3-679454750,S3-704378232,S3-717409784,S3-73017836,S3-733627150,S3-736898216,S3-752683095,S3-754089081,S3-764381107,S3-765325140,S3-783892874,S3-8599226,S3-874149367,S3-891608925,S3-918914347,S3-925278717,S3-944191560,S3-9506807,S3-960427675,S3-960874367,S3-971987430,S3-972780912,S3-999367383
S1-261360486	S2-103969126,S2-114801328,S2-148683077,S2-182424411,S2-187593824,S2-214601339,S2-247341171,S2-268932954,S2-270014207,S2-322753932,S2-334233016,S2-34050777,S2-408507954,S2-444238695,S2-458680931,S2-528257353,S2-539943184,S2-543769793,S2-605734275,S2-624893674,S2-632127605,S2-638699299,S2-669193293,S2-705319605,S2-729239134,S2-734833318,S2-744794854,S2-747478411,S2-763018444,S2-78721559,S2-789302288,S2-843741773,S2-868242102,S2-869006382,S2-894805664,S2-8982199,S2-9550244,S2-969344678,S2-994641532,S2-997447520,S3-135370123,S3-160244621,S3-162600859,S3-165071201,S3-187059206,S3-200017291,S3-253225599,S3-256581225,S3-275899592,S3-279595702,S3-2822901,S3-337398862,S3-363006966,S3-364787350,S3-389390763,S3-422022489,S3-438860770,S3-440130255,S3-451398758,S3-461399466,S3-4710025,S3-476407690,S3-494498146,S3-495972739,S3-502360169,S3-502745307,S3-548256124,S3-551580447,S3-561486665,S3-562191021,S3-640939636,S3-640944500,S3-640997844,S3-646771015,S3-655272160,S3-73017836,S3-752683095,S3-754089081,S3-760915770,S3-786260516,S3-797771608,S3-818486597,S3-821705153,S3-846977678,S3-8599226,S3-874149367,S3-891608925,S3-899921048,S3-925278717,S3-942805304,S3-944191560,S3-948466849,S3-954087177,S3-957168133,S3-960874367,S3-971987430,S3-972780912,S3-984560776,S3-994611514,S3-999365314
S1-269039848	S2-143852128,S2-157314870,S2-162570019,S2-173868402,S2-237459247,S2-284785625,S2-29317506,S2-387917057,S2-394943512,S2-424061015,S2-456007091,S2-512867429,S2-538613837,S2-575119611,S2-580815414,S2-600711151,S2-611666106,S2-628886632,S2-661030345,S2-70698601,S2-770688784,S2-785890760,S2-836906889,S2-840324152,S2-853275037,S2-855576345,S2-886083717,S2-930878840,S2-934200444,S2-943123910,S2-95126803,S3-105506284,S3-108208510,S3-125845903,S3-140325394,S3-181500291,S3-181819854,S3-251037558,S3-303592906,S3-307498554,S3-330160201,S3-36425933,S3-397347250,S3-403330265,S3-428917873,S3-466599305,S3-503139500,S3-525707099,S3-532851394,S3-55447284,S3-609111849,S3-675117877,S3-822368056,S3-828694581,S3-830360769
S1-270609465	S2-108860725,S2-111605698,S2-136200009,S2-137787594,S2-146009461,S2-157842177,S2-185194896,S2-202157631,S2-203705380,S2-204289763,S2-222899205,S2-254668576,S2-290759547,S2-299640307,S2-311198605,S2-324888289,S2-327998650,S2-348990518,S2-355895406,S2-374604331,S2-38839585,S2-402447242,S2-402878740,S2-413024226,S2-432522197,S2-451098149,S2-458586441,S2-466435003,S2-53716714,S2-538471984,S2-538521710,S2-551082031,S2-560140043,S2-567645439,S2-571216926,S2-575813071,S2-582244287,S2-611769551,S2-644844275,S2-65897181,S2-728705887,S2-732829021,S2-773663502,S2-831707743,S2-845577049,S2-881009724,S2-894413559,S2-903418291,S2-9255512,S2-926671037,S2-937461012,S2-965085514,S2-972563811,S2-973978023,S2-976205330,S2-976646126,S3-101994016,S3-115013813,S3-137228264,S3-149254300,S3-149258679,S3-14953240,S3-215965899,S3-297700556,S3-297854230,S3-303592906,S3-314502150,S3-325026002,S3-344334029,S3-374680677,S3-375471546,S3-413822412,S3-419246010,S3-481062600,S3-48603516,S3-571088952,S3-582388930,S3-597956126,S3-624812593,S3-679607781,S3-680631257,S3-705372982,S3-719847578,S3-72138002,S3-743575962,S3-75093689,S3-752837637,S3-777003283,S3-805167640,S3-854342623,S3-855368090,S3-859255836,S3-872190855,S3-904503593,S3-91111250,S3-950425401,S3-955799035,S3-959903778,S3-965573416,S3-968847114
S1-273979066	S2-118711492,S2-134668035,S2-1725497,S2-198163085,S2-245909245,S2-251067677,S2-273744774,S2-296830281,S2-326494649,S2-328849658,S2-348005509,S2-374750542,S2-396214517,S2-421878145,S2-423915641,S2-432715099,S2-444317957,S2-457401739,S2-494311438,S2-500594685,S2-515367842,S2-528449606,S2-550292034,S2-551298833,S2-554514591,S2-585413507,S2-60581228,S2-656300155,S2-676645099,S2-698582194,S2-69965969,S2-715999104,S2-734833318,S2-735547873,S2-746013967,S2-747478411,S2-794730061,S2-799748371,S2-808795673,S2-814657101,S2-844790251,S2-849332419,S2-877823257,S2-91984199,S2-924681052,S2-971339247,S2-984527080,S2-991258454,S2-998946409,S3-100069339,S3-12709247,S3-137115726,S3-14287432,S3-159417574,S3-181139416,S3-188287639,S3-203457507,S3-205063248,S3-248745848,S3-261337333,S3-274202045,S3-278334032,S3-300764673,S3-337341123,S3-3403139,S3-369356211,S3-401227479,S3-402527005,S3-477655292,S3-493129432,S3-507942834,S3-512875994,S3-521765842,S3-525272562,S3-570166360,S3-59282970,S3-632713634,S3-635220818,S3-635258592,S3-654304847,S3-661934263,S3-675912849,S3-693452906,S3-715994092,S3-750540252,S3-756290760,S3-798103797,S3-803003378,S3-810396887,S3-854976562,S3-861968819,S3-890486048,S3-897563080,S3-920161719,S3-920801248,S3-94040535,S3-963486569,S3-98375960,S3-989032376,S3-998294478
S1-274090278	S2-108610091,S2-113341203,S2-143045019,S2-180447263,S2-190103142,S2-195224749,S2-237742880,S2-242382648,S2-247560956,S2-276042585,S2-28413258,S2-292994897,S2-31635665,S2-337412204,S2-377309216,S2-382086602,S2-398460096,S2-468244672,S2-505207981,S2-544317455,S2-560416085,S2-572006518,S2-595741625,S2-615514328,S2-615656154,S2-631864434,S2-648012514,S2-668815693,S2-672810684,S2-682005802,S2-743127438,S2-791613827,S2-816055452,S2-831449937,S2-840543070,S2-844267085,S2-851238110,S2-865130289,S2-869006382,S2-89038691,S2-905897006,S2-95741945,S2-983332474,S2-985300066,S3-115308217,S3-137488563,S3-151433824,S3-177283783,S3-179289650,S3-184565032,S3-184919014,S3-223537262,S3-227899492,S3-250590475,S3-306440777,S3-318314498,S3-326060442,S3-331747369,S3-334396627,S3-336570973,S3-342318269,S3-34240321,S3-353153774,S3-362853940,S3-382718913,S3-393022557,S3-394251418,S3-454085095,S3-47523244,S3-478254326,S3-496785125,S3-520285425,S3-522414273,S3-544214299,S3-561307572,S3-581212083,S3-5944085,S3-636358389,S3-671872550,S3-672948389,S3-706632872,S3-735978186,S3-738820367,S3-749572639,S3-75190163,S3-758995775,S3-763871848,S3-768378758,S3-781337426,S3-826983785,S3-847647838,S3-852132456,S3-853285328,S3-883806983,S3-887660270,S3-899709949,S3-912895438,S3-959064940,S3-971574194,S3-997821216
S1-284209086	S2-101591517,S2-105291052,S2-106248676,S2-145275705,S2-149854075,S2-174298792,S2-188447789,S2-224023262,S2-275404449,S2-31005931,S2-317305405,S2-353951791,S2-365863876,S2-368384203,S2-381453553,S2-384350223,S2-399770614,S2-41143092,S2-433677001,S2-44198918,S2-45115645,S2-479669124,S2-482567495,S2-495622919,S2-505615047,S2-513640291,S2-52414714,S2-541928020,S2-542840931,S2-552560386,S2-583932680,S2-624893674,S2-629103832,S2-644691786,S2-663736970,S2-717555864,S2-736616519,S2-746168718,S2-7521413,S2-75634404,S2-79607959,S2-809690169,S2-81197893,S2-815424973,S2-833719078,S2-851863799,S2-857237851,S2-863692714,S2-867362469,S2-868574975,S2-887096875,S2-895682105,S2-916200286,S2-942858415,S2-953815479,S3-102569660,S3-11205653,S3-140678333,S3-164914851,S3-184194193,S3-191185516,S3-192752392,S3-208396668,S3-211729388,S3-221755697,S3-24607918,S3-299307922,S3-323666433,S3-335805814,S3-355993491,S3-36342485,S3-370101629,S3-376934412,S3-437019859,S3-464702130,S3-472261626,S3-493730758,S3-545285539,S3-579568178,S3-593385222,S3-595909456,S3-614951933,S3-618795577,S3-630615071,S3-645246519,S3-758647497,S3-782412828,S3-794907696,S3-799199666,S3-802059214,S3-815120181,S3-847973844,S3-852310629,S3-865010009,S3-866521755,S3-871669458,S3-920375167,S3-965738228,S3-975576582,S3-996754914
S1-285739773	S2-115895061,S2-125695862,S2-130639814,S2-14360953,S2-156814930,S2-157446495,S2-163509911,S2-213464170,S2-220688473,S2-223649000,S2-237762946,S2-256496470,S2-288244239,S2-303376487,S2-30842411,S2-326828857,S2-394870918,S2-399093182,S2-409506475,S2-467505244,S2-469962759,S2-474986829,S2-487495973,S2-503375926,S2-559808795,S2-596694703,S2-63114109,S2-633787966,S2-6530182,S2-653913198,S2-656917129,S2-675178649,S2-678397994,S2-765966940,S2-793642269,S2-824835654,S2-838493982,S2-880832443,S2-898171065,S2-901390153,S2-913976206,S2-92615749,S2-934753460,S2-963968278,S2-9723901,S3-131889212,S3-164521612,S3-227125737,S3-230129402,S3-24664043,S3-255846010,S3-257169467,S3-288821874,S3-329618347,S3-331341130,S3-338674355,S3-425518213,S3-470625657,S3-480811028,S3-497508886,S3-499976564,S3-512050379,S3-51925342,S3-529263046,S3-545522875,S3-582373592,S3-58675578,S3-635420112,S3-635736952,S3-671872550,S3-674378814,S3-67467882,S3-683043624,S3-714398744,S3-750613728,S3-758833150,S3-761335890,S3-789271731,S3-806208601,S3-845493653,S3-872085408,S3-872756681,S3-882775378,S3-894831113,S3-897394165,S3-899747602,S3-901588752,S3-908731517,S3-945135312,S3-948210665,S3-984291380,S3-990707716
S1-289853373	S2-108610091,S2-114801328,S2-119029058,S2-122190172,S2-137466835,S2-153269872,S2-17296529,S2-187593824,S2-190298268,S2-191045664,S2-224495015,S2-247341171,S2-260445047,S2-262659072,S2-322753932,S2-339320580,S2-354639710,S2-37996167,S2-396540947,S2-421540927,S2-436120738,S2-458680931,S2-474277193,S2-479636080,S2-503356267,S2-554378599,S2-587009456,S2-593628794,S2-605734275,S2-613451296,S2-634202116,S2-646250793,S2-656749559,S2-66614591,S2-689364281,S2-767465005,S2-768494295,S2-768922688,S2-818303488,S2-827376942,S2-860238547,S2-948280510,S2-966964880,S2-969344678,S2-988123906,S3-104523923,S3-105418995,S3-119824880,S3-135370123,S3-149207858,S3-155616033,S3-188251108,S3-194971113,S3-207836569,S3-23715167,S3-250876357,S3-253225599,S3-283699483,S3-294731802,S3-312341122,S3-316249659,S3-345805834,S3-375692639,S3-394251418,S3-40457362,S3-412505763,S3-413671146,S3-472881816,S3-476407690,S3-484242630,S3-495972739,S3-502745307,S3-531498905,S3-551580447,S3-561486665,S3-572561934,S3-58973096,S3-591812637,S3-624842519,S3-640939636,S3-640997844,S3-646771015,S3-681024247,S3-729855133,S3-786260516,S3-797771608,S3-815433270,S3-818486597,S3-831201206,S3-840693423,S3-877790737,S3-881317713,S3-918922262,S3-919189890,S3-927838183,S3-934931244,S3-942805304,S3-979530754,S3-984733451,S3-99671655
S1-291991311	S2-121382357,S2-178828788,S2-183664973,S2-228779604,S2-247552236,S2-254788701,S2-258524103,S2-266340710,S2-26950925,S2-277887548,S2-282961773,S2-301746313,S2-318303423,S2-318761441,S2-322127049,S2-33383115,S2-348024958,S2-385345869,S2-418380949,S2-423131785,S2-430031715,S2-453140787,S2-460184311,S2-461563520,S2-502709642,S2-50391215,S2-527695405,S2-603635417,S2-613343223,S2-624560793,S2-630651352,S2-647511333,S2-659345862,S2-665584581,S2-673473326,S2-716235978,S2-723832431,S2-732829021,S2-738484039,S2-747243692,S2-753444740,S2-764713035,S2-77306856,S2-773169022,S2-798018002,S2-822346901,S2-828819520,S2-830415316,S2-838831361,S2-844263640,S2-921111723,S2-921137386,S2-938743845,S2-943707831,S3-113253162,S3-141091952,S3-234114420,S3-342384595,S3-344959823,S3-356135865,S3-371438067,S3-4002608,S3-440995686,S3-448167934,S3-480227792,S3-497472606,S3-518368288,S3-531382324,S3-533193854,S3-536348122,S3-542980413,S3-556236572,S3-563641161,S3-57045093,S3-575306388,S3-57619122,S3-583028491,S3-602432033,S3-603364853,S3-616761805,S3-631161990,S3-643405329,S3-649126738,S3-673525475,S3-68635253,S3-696671091,S3-731358529,S3-732207078,S3-745541681,S3-776849193,S3-781958416,S3-812434061,S3-82315301,S3-899441975,S3-906042339,S3-906244277,S3-926493316,S3-936232499,S3-940450786,S3-9578195
S1-30151590	S2-148416682,S2-155721168,S2-210987458,S2-340140487,S2-635332068,S2-637048988,S2-667391262,S2-674667779,S2-998910997,S3-622227816,S3-900174292
S1-304099102	S2-136221358,S2-150628247,S2-153046971,S2-166760851,S2-175566180,S2-177633442,S2-27112598,S2-279085239,S2-279167566,S2-288974455,S2-30065227,S2-3100768,S2-354537105,S2-362715401,S2-366451799,S2-367619938,S2-369574516,S2-369583328,S2-398772289,S2-413941191,S2-414418413,S2-4212061,S2-434463442,S2-457286391,S2-477986423,S2-504084863,S2-530868795,S2-542056483,S2-574021814,S2-57777878,S2-623817123,S2-650779848,S2-656088679,S2-687568056,S2-692264494,S2-694627142,S2-727608986,S2-731649105,S2-775967081,S2-787757653,S2-795022161,S2-795982805,S2-797215846,S2-802605821,S2-824509207,S2-830797725,S2-84848327,S2-881915924,S2-905566596,S2-929534934,S2-933085923,S2-973980011,S3-113462535,S3-159360948,S3-161338369,S3-181144762,S3-227082747,S3-23078059,S3-263150219,S3-273324366,S3-273690584,S3-319942126,S3-335125824,S3-349855875,S3-369295430,S3-386174815,S3-398915272,S3-430121015,S3-434589261,S3-444175673,S3-471847899,S3-515350015,S3-530583169,S3-555900685,S3-583028491,S3-609111849,S3-64215283,S3-649789789,S3-652402794,S3-727512291,S3-736629062,S3-747871677,S3-757540946,S3-771807288,S3-778721504,S3-781852341,S3-802676977,S3-808545425,S3-821770025,S3-845558708,S3-851947652,S3-879599711,S3-889864472,S3-891691813,S3-903166179,S3-905372855,S3-922330988,S3-923893777,S3-935643339,S3-975758507
S1-307045007	S2-126411084,S2-145881455,S2-159309627,S2-201503672,S2-261149695,S2-312530374,S2-317209720,S2-375456364,S2-411825702,S2-431031335,S2-444945373,S2-504223867,S2-545078974,S2-609904737,S2-623940116,S2-671542071,S2-689427508,S2-704071681,S2-74659450,S2-763453108,S2-781618295,S2-785316903,S2-7896958,S2-861802956,S2-864222307,S2-897423255,S2-90236995,S2-944903442,S2-97344355,S2-978115329,S3-106280872,S3-204114442,S3-228212163,S3-240322489,S3-245133916,S3-250208810,S3-282797133,S3-303459507,S3-34182927,S3-407122315,S3-408946993,S3-438609565,S3-47344489,S3-509643842,S3-525974493,S3-539772427,S3-572654508,S3-594603526,S3-650052284,S3-680757071,S3-708406357,S3-905372855,S3-906709642,S3-910671497,S3-921360120,S3-982355399,S3-984763052,S3-989788512,S3-997732969,S3-999749803
S1-308671803	S2-258490629,S2-297891330,S2-365353207,S2-504789316,S2-55691462,S2-579568693,S2-593120056,S2-625176585,S2-65680643,S2-671132492,S2-812656407,S2-846306239,S2-914129701,S2-999381076,S3-114137324,S3-12210431,S3-131814854,S3-182573580,S3-203889100,S3-214151267,S3-224828597,S3-249577806,S3-250536983,S3-260455973,S3-279663481,S3-283270020,S3-287202993,S3-316664155,S3-319939762,S3-343438333,S3-344047152,S3-371484377,S3-37982794,S3-396449814,S3-427823904,S3-547124459,S3-669396198,S3-703367647,S3-722860600,S3-723919049,S3-857740597,S3-903713633,S3-905200097
S1-314045617	S2-10593798,S2-123315323,S2-138565970,S2-185249310,S2-200409231,S2-208731539,S2-221851509,S2-233800372,S2-239035791,S2-239600027,S2-240841658,S2-272756604,S2-278254185,S2-296116464,S2-309376589,S2-31565656,S2-318448248,S2-342006176,S2-353872072,S2-38910827,S2-405089580,S2-417090507,S2-440646215,S2-445103019,S2-460922459,S2-470179718,S2-488499591,S2-532212165,S2-540216733,S2-546605177,S2-554374028,S2-558995051,S2-577731258,S2-605189433,S2-685786223,S2-698322560,S2-727190886,S2-746135216,S2-787936112,S2-809136499,S2-818588687,S2-848582954,S2-856048107,S2-871039361,S2-877439980,S2-921443202,S2-92513439,S2-93838873,S2-942219557,S2-967974285,S3-120411575,S3-135533426,S3-142211101,S3-19880359,S3-202128919,S3-272704212,S3-277847368,S3-310579943,S3-32897060,S3-364263072,S3-372102007,S3-377061965,S3-397744173,S3-401226440,S3-425925630,S3-433379192,S3-466035547,S3-470035393,S3-539751132,S3-589102184,S3-616867564,S3-681295971,S3-694778624,S3-695867888,S3-72479000,S3-740167153,S3-740524711,S3-759293153,S3-773096601,S3-81652494,S3-820294577,S3-820730651,S3-820940672,S3-828129932,S3-880172655,S3-903574708,S3-918803529,S3-947718579,S3-956285772,S3-998983757
